OG0001122	oasisia	.	.	.	OALVG00000004971.1	NO HIT
OG0027290	oasisia	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0016324^cellular_component^apical plasma membrane`GO:0032279^cellular_component^asymmetric synapse`GO:0030673^cellular_component^axolemma`GO:0030424^cellular_component^axon`GO:0098981^cellular_component^cholinergic synapse`GO:0005737^cellular_component^cytoplasm`GO:0030425^cellular_component^dendrite`GO:0043198^cellular_component^dendritic shaft`GO:0043197^cellular_component^dendritic spine`GO:0009897^cellular_component^external side of plasma membrane`GO:0098690^cellular_component^glycinergic synapse`GO:0030426^cellular_component^growth cone`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099055^cellular_component^integral component of postsynaptic membrane`GO:0099060^cellular_component^integral component of postsynaptic specialization membrane`GO:0099056^cellular_component^integral component of presynaptic membrane`GO:0099065^cellular_component^integral component of spine apparatus membrane`GO:0016020^cellular_component^membrane`GO:0045121^cellular_component^membrane raft`GO:0043005^cellular_component^neuron projection`GO:0043025^cellular_component^neuronal cell body`GO:0005886^cellular_component^plasma membrane`GO:0044853^cellular_component^plasma membrane raft`GO:0014069^cellular_component^postsynaptic density`GO:0098793^cellular_component^presynapse`GO:0042734^cellular_component^presynaptic membrane`GO:0045202^cellular_component^synapse`GO:0042166^molecular_function^acetylcholine binding`GO:0015464^molecular_function^acetylcholine receptor activity`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0008179^molecular_function^adenylate cyclase binding`GO:0001540^molecular_function^amyloid-beta binding`GO:0051117^molecular_function^ATPase binding`GO:0017081^molecular_function^chloride channel regulator activity`GO:0008144^molecular_function^drug binding`GO:0005216^molecular_function^ion channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0019901^molecular_function^protein kinase binding`GO:0097110^molecular_function^scaffold protein binding`GO:0015643^molecular_function^toxic substance binding`GO:1904315^molecular_function^transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential`GO:0095500^biological_process^acetylcholine receptor signaling pathway`GO:0000187^biological_process^activation of MAPK activity`GO:0008306^biological_process^associative learning`GO:0042113^biological_process^B cell activation`GO:0048149^biological_process^behavioral response to ethanol`GO:0035095^biological_process^behavioral response to nicotine`GO:0006816^biological_process^calcium ion transport`GO:0006874^biological_process^cellular calcium ion homeostasis`GO:0007268^biological_process^chemical synaptic transmission`GO:0050890^biological_process^cognition`GO:0140059^biological_process^dendrite arborization`GO:0097061^biological_process^dendritic spine organization`GO:0006897^biological_process^endocytosis`GO:0030317^biological_process^flagellated sperm motility`GO:0060112^biological_process^generation of ovulation cycle rhythm`GO:0034220^biological_process^ion transmembrane transport`GO:0006811^biological_process^ion transport`GO:0007611^biological_process^learning or memory`GO:0007613^biological_process^memory`GO:0050804^biological_process^modulation of chemical synaptic transmission`GO:0098815^biological_process^modulation of excitatory postsynaptic potential`GO:1902430^biological_process^negative regulation of amyloid-beta formation`GO:0070373^biological_process^negative regulation of ERK1 and ERK2 cascade`GO:0050728^biological_process^negative regulation of inflammatory response`GO:0032691^biological_process^negative regulation of interleukin-1 beta production`GO:0032715^biological_process^negative regulation of interleukin-6 production`GO:0001933^biological_process^negative regulation of protein phosphorylation`GO:0032720^biological_process^negative regulation of tumor necrosis factor production`GO:0050877^biological_process^nervous system process`GO:0019228^biological_process^neuronal action potential`GO:0042698^biological_process^ovulation cycle`GO:1905923^biological_process^positive regulation of acetylcholine biosynthetic process`GO:1902004^biological_process^positive regulation of amyloid-beta formation`GO:0045766^biological_process^positive regulation of angiogenesis`GO:0008284^biological_process^positive regulation of cell population proliferation`GO:1905920^biological_process^positive regulation of CoA-transferase activity`GO:0070374^biological_process^positive regulation of ERK1 and ERK2 cascade`GO:2000463^biological_process^positive regulation of excitatory postsynaptic potential`GO:0001988^biological_process^positive regulation of heart rate involved in baroreceptor response to decreased systemic arterial blood pressure`GO:1900273^biological_process^positive regulation of long-term synaptic potentiation`GO:0033138^biological_process^positive regulation of peptidyl-serine phosphorylation`GO:0051247^biological_process^positive regulation of protein metabolic process`GO:0001934^biological_process^positive regulation of protein phosphorylation`GO:1905906^biological_process^regulation of amyloid fibril formation`GO:1902991^biological_process^regulation of amyloid precursor protein catabolic process`GO:0050727^biological_process^regulation of inflammatory response`GO:0042391^biological_process^regulation of membrane potential`GO:1901214^biological_process^regulation of neuron death`GO:0014061^biological_process^regulation of norepinephrine secretion`GO:0051823^biological_process^regulation of synapse structural plasticity`GO:0032222^biological_process^regulation of synaptic transmission cholinergic`GO:0032225^biological_process^regulation of synaptic transmission dopaminergic`GO:2000300^biological_process^regulation of synaptic vesicle exocytosis`GO:1905144^biological_process^response to acetylcholine`GO:1904645^biological_process^response to amyloid-beta`GO:0009409^biological_process^response to cold`GO:0045471^biological_process^response to ethanol`GO:0032094^biological_process^response to food`GO:0001666^biological_process^response to hypoxia`GO:0035094^biological_process^response to nicotine`GO:0050893^biological_process^sensory processing`GO:0007165^biological_process^signal transduction`GO:0050808^biological_process^synapse organization`GO:0007271^biological_process^synaptic transmission cholinergic`GO:0042110^biological_process^T cell activation	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0016324^cellular_component^apical plasma membrane`GO:0032279^cellular_component^asymmetric synapse`GO:0030673^cellular_component^axolemma`GO:0030424^cellular_component^axon`GO:0098981^cellular_component^cholinergic synapse`GO:0005737^cellular_component^cytoplasm`GO:0030425^cellular_component^dendrite`GO:0043198^cellular_component^dendritic shaft`GO:0043197^cellular_component^dendritic spine`GO:0009897^cellular_component^external side of plasma membrane`GO:0098690^cellular_component^glycinergic synapse`GO:0030426^cellular_component^growth cone`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099055^cellular_component^integral component of postsynaptic membrane`GO:0099060^cellular_component^integral component of postsynaptic specialization membrane`GO:0099056^cellular_component^integral component of presynaptic membrane`GO:0099065^cellular_component^integral component of spine apparatus membrane`GO:0016020^cellular_component^membrane`GO:0045121^cellular_component^membrane raft`GO:0043005^cellular_component^neuron projection`GO:0043025^cellular_component^neuronal cell body`GO:0005886^cellular_component^plasma membrane`GO:0044853^cellular_component^plasma membrane raft`GO:0014069^cellular_component^postsynaptic density`GO:0098793^cellular_component^presynapse`GO:0042734^cellular_component^presynaptic membrane`GO:0045202^cellular_component^synapse`GO:0042166^molecular_function^acetylcholine binding`GO:0015464^molecular_function^acetylcholine receptor activity`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0008179^molecular_function^adenylate cyclase binding`GO:0001540^molecular_function^amyloid-beta binding`GO:0051117^molecular_function^ATPase binding`GO:0017081^molecular_function^chloride channel regulator activity`GO:0008144^molecular_function^drug binding`GO:0005216^molecular_function^ion channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0019901^molecular_function^protein kinase binding`GO:0097110^molecular_function^scaffold protein binding`GO:0015643^molecular_function^toxic substance binding`GO:1904315^molecular_function^transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential`GO:0095500^biological_process^acetylcholine receptor signaling pathway`GO:0000187^biological_process^activation of MAPK activity`GO:0008306^biological_process^associative learning`GO:0042113^biological_process^B cell activation`GO:0048149^biological_process^behavioral response to ethanol`GO:0035095^biological_process^behavioral response to nicotine`GO:0006816^biological_process^calcium ion transport`GO:0006874^biological_process^cellular calcium ion homeostasis`GO:0007268^biological_process^chemical synaptic transmission`GO:0050890^biological_process^cognition`GO:0140059^biological_process^dendrite arborization`GO:0097061^biological_process^dendritic spine organization`GO:0006897^biological_process^endocytosis`GO:0030317^biological_process^flagellated sperm motility`GO:0060112^biological_process^generation of ovulation cycle rhythm`GO:0034220^biological_process^ion transmembrane transport`GO:0006811^biological_process^ion transport`GO:0007611^biological_process^learning or memory`GO:0007613^biological_process^memory`GO:0050804^biological_process^modulation of chemical synaptic transmission`GO:0098815^biological_process^modulation of excitatory postsynaptic potential`GO:1902430^biological_process^negative regulation of amyloid-beta formation`GO:0070373^biological_process^negative regulation of ERK1 and ERK2 cascade`GO:0050728^biological_process^negative regulation of inflammatory response`GO:0032691^biological_process^negative regulation of interleukin-1 beta production`GO:0032715^biological_process^negative regulation of interleukin-6 production`GO:0001933^biological_process^negative regulation of protein phosphorylation`GO:0032720^biological_process^negative regulation of tumor necrosis factor production`GO:0050877^biological_process^nervous system process`GO:0019228^biological_process^neuronal action potential`GO:0042698^biological_process^ovulation cycle`GO:1905923^biological_process^positive regulation of acetylcholine biosynthetic process`GO:1902004^biological_process^positive regulation of amyloid-beta formation`GO:0045766^biological_process^positive regulation of angiogenesis`GO:0008284^biological_process^positive regulation of cell population proliferation`GO:1905920^biological_process^positive regulation of CoA-transferase activity`GO:0070374^biological_process^positive regulation of ERK1 and ERK2 cascade`GO:2000463^biological_process^positive regulation of excitatory postsynaptic potential`GO:0001988^biological_process^positive regulation of heart rate involved in baroreceptor response to decreased systemic arterial blood pressure`GO:1900273^biological_process^positive regulation of long-term synaptic potentiation`GO:0033138^biological_process^positive regulation of peptidyl-serine phosphorylation`GO:0051247^biological_process^positive regulation of protein metabolic process`GO:0001934^biological_process^positive regulation of protein phosphorylation`GO:1905906^biological_process^regulation of amyloid fibril formation`GO:1902991^biological_process^regulation of amyloid precursor protein catabolic process`GO:0050727^biological_process^regulation of inflammatory response`GO:0042391^biological_process^regulation of membrane potential`GO:1901214^biological_process^regulation of neuron death`GO:0014061^biological_process^regulation of norepinephrine secretion`GO:0051823^biological_process^regulation of synapse structural plasticity`GO:0032222^biological_process^regulation of synaptic transmission cholinergic`GO:0032225^biological_process^regulation of synaptic transmission dopaminergic`GO:2000300^biological_process^regulation of synaptic vesicle exocytosis`GO:1905144^biological_process^response to acetylcholine`GO:1904645^biological_process^response to amyloid-beta`GO:0009409^biological_process^response to cold`GO:0045471^biological_process^response to ethanol`GO:0032094^biological_process^response to food`GO:0001666^biological_process^response to hypoxia`GO:0035094^biological_process^response to nicotine`GO:0050893^biological_process^sensory processing`GO:0007165^biological_process^signal transduction`GO:0050808^biological_process^synapse organization`GO:0007271^biological_process^synaptic transmission cholinergic`GO:0042110^biological_process^T cell activation	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OALVG00000033790.1	ACETYLCHOLINE RECEPTOR SUBUNIT BETA-LIKE 2	K05312
OG0027298	oasisia	.	.	.	OALVG00000008623.1	NO HIT
OG0027320	oasisia	.	.	.	OALVG00000019393.1	NO HIT
OG0027322							
OG0027325	oasisia	.	.	.	OALVG00000002353.1	NO HIT
OG0027343	oasisia	.	.	.	OALVG00000001422.1	NO HIT
OG0027356	oasisia	.	.	.	OALVG00000029429.1	OS01G0844900 PROTEIN	
OG0027367	oasisia	.	.	.	OALVG00000034581.1	NO HIT
OG0027396	oasisia	.	.	.	OALVG00000033584.1	NO HIT
OG0027413	oasisia	.	.	.	OALVG00000005486.1	NO HIT
OG0027422	oasisia	.	.	.	OALVG00000011005.1	PROTEIN DIAPHANOUS	
OG0027437	oasisia	.	.	.	OALVG00000025348.1	P17/29C-LIKE PROTEIN DDB_G0287399	
OG0027462	oasisia	.	.	.	OALVG00000021841.1	NO HIT
OG0027498	oasisia	.	.	.	OALVG00000003964.1	NECTIN-RELATED	
OG0027503	oasisia	.	.	GO:0005515^molecular_function^protein binding	OALVG00000013590.1	SUBFAMILY NOT NAMED	
OG0027507	oasisia	.	.	.	OALVG00000014961.1	NO HIT
