Orthogroup	Species	GO_term1	GO_term2	GO_term3	gene_ID	Panther_annotation	KEGG_number
OG0052091	riftia	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	RPACG00000018815.2	SUBFAMILY NOT NAMED	
OG0052091	riftia	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	RPACG00000018816.1	SUBFAMILY NOT NAMED	
OG0052092	riftia	.	.	.	RPACG00000019035.1	NO HIT
OG0052092	riftia	.	.	.	RPACG00000019036.1	NO HIT
OG0052093	riftia	.	.	.	RPACG00000019063.1	NO HIT
OG0052093	riftia	.	.	.	RPACG00000019065.1	NO HIT
OG0052094	riftia	.	.	.	RPACG00000019075.1	SUBFAMILY NOT NAMED	
OG0052094	riftia	.	.	.	RPACG00000019076.1	SUBFAMILY NOT NAMED	
OG0052095	riftia	.	.	.	RPACG00000019078.1	NO HIT
OG0052095	riftia	.	.	.	RPACG00000019079.1	NO HIT
OG0052096	riftia	.	.	.	RPACG00000019086.1	POLY [ADP-RIBOSE] POLYMERASE	
OG0052096	riftia	.	.	.	RPACG00000019088.1	NO HIT
OG0052097	riftia	GO:0005871^cellular_component^kinesin complex`GO:0005874^cellular_component^microtubule`GO:0031966^cellular_component^mitochondrial membrane`GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity`GO:0008017^molecular_function^microtubule binding`GO:0003777^molecular_function^microtubule motor activity`GO:0007018^biological_process^microtubule-based movement`GO:0007005^biological_process^mitochondrion organization`GO:0072384^biological_process^organelle transport along microtubule	GO:0005871^cellular_component^kinesin complex`GO:0005874^cellular_component^microtubule`GO:0031966^cellular_component^mitochondrial membrane`GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity`GO:0008017^molecular_function^microtubule binding`GO:0003777^molecular_function^microtubule motor activity`GO:0007018^biological_process^microtubule-based movement`GO:0007005^biological_process^mitochondrion organization`GO:0072384^biological_process^organelle transport along microtubule	.	RPACG00000019153.1	KINESIN-LIKE PROTEIN	
OG0052097	riftia	GO:0005871^cellular_component^kinesin complex`GO:0005874^cellular_component^microtubule`GO:0031966^cellular_component^mitochondrial membrane`GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity`GO:0008017^molecular_function^microtubule binding`GO:0003777^molecular_function^microtubule motor activity`GO:0007018^biological_process^microtubule-based movement`GO:0007005^biological_process^mitochondrion organization`GO:0072384^biological_process^organelle transport along microtubule	GO:0005871^cellular_component^kinesin complex`GO:0005874^cellular_component^microtubule`GO:0031966^cellular_component^mitochondrial membrane`GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity`GO:0008017^molecular_function^microtubule binding`GO:0003777^molecular_function^microtubule motor activity`GO:0007018^biological_process^microtubule-based movement`GO:0007005^biological_process^mitochondrion organization`GO:0072384^biological_process^organelle transport along microtubule	.	RPACG00000019269.1	KINESIN-LIKE PROTEIN	
OG0052098	riftia	GO:0020003^cellular_component^symbiont-containing vacuole	GO:0020003^cellular_component^symbiont-containing vacuole	.	RPACG00000019154.1	FAMILY NOT NAMED	
OG0052098	riftia	GO:0020003^cellular_component^symbiont-containing vacuole	GO:0020003^cellular_component^symbiont-containing vacuole	.	RPACG00000019270.1	FAMILY NOT NAMED	
OG0052100	riftia	.	.	.	RPACG00000019185.1	NO HIT
OG0052100	riftia	.	.	.	RPACG00000019186.1	NO HIT
OG0052101	riftia	.	.	.	RPACG00000019187.1	MLT-TEN (MLT-10) RELATED	
OG0052101	riftia	.	.	.	RPACG00000019188.1	SUBFAMILY NOT NAMED	
OG0052102	riftia	.	.	.	RPACG00000019376.1	SUBFAMILY NOT NAMED	
OG0052102	riftia	.	.	.	RPACG00000019391.1	NO HIT
OG0052103	riftia	.	.	.	RPACG00000019377.1	SUBFAMILY NOT NAMED	
OG0052103	riftia	.	.	.	RPACG00000019380.1	SUBFAMILY NOT NAMED	
OG0052104	riftia	.	.	.	RPACG00000019406.1	BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN SUPERFAMILY PROTEIN	
OG0052104	riftia	.	.	.	RPACG00000036925.1	NO HIT
OG0052105	riftia	.	.	.	RPACG00000019448.1	OS01G0847700 PROTEIN	
OG0052105	riftia	.	.	.	RPACG00000019449.1	NO HIT
OG0052106	riftia	.	.	.	RPACG00000019455.1	NO HIT
OG0052106	riftia	.	.	.	RPACG00000019457.1	NO HIT
OG0052107	riftia	.	.	.	RPACG00000019458.1	NO HIT
OG0052107	riftia	.	.	.	RPACG00000019459.1	NO HIT
OG0052108	riftia	GO:0031362^cellular_component^anchored component of external side of plasma membrane`GO:0010339^cellular_component^external side of cell wall`GO:0098631^molecular_function^cell adhesion mediator activity	GO:0031362^cellular_component^anchored component of external side of plasma membrane`GO:0010339^cellular_component^external side of cell wall`GO:0098631^molecular_function^cell adhesion mediator activity	.	RPACG00000019466.1	NO HIT
OG0052108	riftia	GO:0031362^cellular_component^anchored component of external side of plasma membrane`GO:0010339^cellular_component^external side of cell wall`GO:0098631^molecular_function^cell adhesion mediator activity	GO:0031362^cellular_component^anchored component of external side of plasma membrane`GO:0010339^cellular_component^external side of cell wall`GO:0098631^molecular_function^cell adhesion mediator activity	.	RPACG00000019469.1	NO HIT
OG0052109	riftia	.	.	.	RPACG00000019590.1	SUBFAMILY NOT NAMED	
OG0052109	riftia	GO:0005737^cellular_component^cytoplasm`GO:0016020^cellular_component^membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005524^molecular_function^ATP binding`GO:0003677^molecular_function^DNA binding`GO:0046872^molecular_function^metal ion binding`GO:0030374^molecular_function^nuclear receptor coactivator activity`GO:0004540^molecular_function^ribonuclease activity`GO:0003723^molecular_function^RNA binding`GO:0003724^molecular_function^RNA helicase activity`GO:0000184^biological_process^nuclear-transcribed mRNA catabolic process nonsense-mediated decay`GO:0045944^biological_process^positive regulation of transcription by RNA polymerase II`GO:0019216^biological_process^regulation of lipid metabolic process	GO:0005737^cellular_component^cytoplasm`GO:0016020^cellular_component^membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005524^molecular_function^ATP binding`GO:0003677^molecular_function^DNA binding`GO:0046872^molecular_function^metal ion binding`GO:0030374^molecular_function^nuclear receptor coactivator activity`GO:0004540^molecular_function^ribonuclease activity`GO:0003723^molecular_function^RNA binding`GO:0003724^molecular_function^RNA helicase activity`GO:0000184^biological_process^nuclear-transcribed mRNA catabolic process nonsense-mediated decay`GO:0045944^biological_process^positive regulation of transcription by RNA polymerase II`GO:0019216^biological_process^regulation of lipid metabolic process	.	RPACG00000019591.1	SUBFAMILY NOT NAMED	
OG0052110	riftia	.	.	.	RPACG00000019684.1	NO HIT
OG0052110	riftia	.	.	.	RPACG00000019685.1	KERATIN ULTRA HIGH-SULFUR MATRIX PROTEIN-LIKE	
OG0052111	riftia	.	.	.	RPACG00000019690.1	NO HIT
OG0052111	riftia	.	.	.	RPACG00000019692.1	NO HIT
OG0052113	riftia	.	.	.	RPACG00000019769.1	NO HIT
OG0052113	riftia	.	.	.	RPACG00000035938.1	NO HIT
OG0052114	riftia	.	.	.	RPACG00000019773.1	NO HIT
OG0052114	riftia	.	.	.	RPACG00000021088.1	NO HIT
OG0052115	riftia	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0030246^molecular_function^carbohydrate binding`GO:0005509^molecular_function^calcium ion binding	RPACG00000019848.1	DROSOPHILA CRUMBS HOMOLOG	K02599
OG0052115	riftia	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0030246^molecular_function^carbohydrate binding`GO:0005509^molecular_function^calcium ion binding	RPACG00000036160.1	NOTCH LIGAND FAMILY MEMBER	
OG0052116	riftia	GO:0034451^cellular_component^centriolar satellite`GO:0005813^cellular_component^centrosome`GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0072686^cellular_component^mitotic spindle`GO:0000922^cellular_component^spindle pole`GO:0019904^molecular_function^protein domain specific binding`GO:0030953^biological_process^astral microtubule organization`GO:0051301^biological_process^cell division`GO:0008283^biological_process^cell population proliferation`GO:0021987^biological_process^cerebral cortex development`GO:0042994^biological_process^cytoplasmic sequestering of transcription factor`GO:0030097^biological_process^hemopoiesis`GO:0022027^biological_process^interkinetic nuclear migration`GO:0007091^biological_process^metaphase/anaphase transition of mitotic cell cycle`GO:0000226^biological_process^microtubule cytoskeleton organization`GO:1902850^biological_process^microtubule cytoskeleton organization involved in mitosis`GO:0007052^biological_process^mitotic spindle organization`GO:0022008^biological_process^neurogenesis`GO:0051726^biological_process^regulation of cell cycle`GO:0032886^biological_process^regulation of microtubule-based process`GO:0060236^biological_process^regulation of mitotic spindle organization`GO:0001666^biological_process^response to hypoxia	GO:0034451^cellular_component^centriolar satellite`GO:0005813^cellular_component^centrosome`GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0072686^cellular_component^mitotic spindle`GO:0000922^cellular_component^spindle pole`GO:0019904^molecular_function^protein domain specific binding`GO:0030953^biological_process^astral microtubule organization`GO:0051301^biological_process^cell division`GO:0008283^biological_process^cell population proliferation`GO:0021987^biological_process^cerebral cortex development`GO:0042994^biological_process^cytoplasmic sequestering of transcription factor`GO:0030097^biological_process^hemopoiesis`GO:0022027^biological_process^interkinetic nuclear migration`GO:0007091^biological_process^metaphase/anaphase transition of mitotic cell cycle`GO:0000226^biological_process^microtubule cytoskeleton organization`GO:1902850^biological_process^microtubule cytoskeleton organization involved in mitosis`GO:0007052^biological_process^mitotic spindle organization`GO:0022008^biological_process^neurogenesis`GO:0051726^biological_process^regulation of cell cycle`GO:0032886^biological_process^regulation of microtubule-based process`GO:0060236^biological_process^regulation of mitotic spindle organization`GO:0001666^biological_process^response to hypoxia	.	RPACG00000019894.1	SUBFAMILY NOT NAMED	
OG0052116	riftia	GO:0034451^cellular_component^centriolar satellite`GO:0005813^cellular_component^centrosome`GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0072686^cellular_component^mitotic spindle`GO:0000922^cellular_component^spindle pole`GO:0019904^molecular_function^protein domain specific binding`GO:0030953^biological_process^astral microtubule organization`GO:0051301^biological_process^cell division`GO:0008283^biological_process^cell population proliferation`GO:0021987^biological_process^cerebral cortex development`GO:0042994^biological_process^cytoplasmic sequestering of transcription factor`GO:0030097^biological_process^hemopoiesis`GO:0022027^biological_process^interkinetic nuclear migration`GO:0007091^biological_process^metaphase/anaphase transition of mitotic cell cycle`GO:0000226^biological_process^microtubule cytoskeleton organization`GO:1902850^biological_process^microtubule cytoskeleton organization involved in mitosis`GO:0007052^biological_process^mitotic spindle organization`GO:0022008^biological_process^neurogenesis`GO:0051726^biological_process^regulation of cell cycle`GO:0032886^biological_process^regulation of microtubule-based process`GO:0060236^biological_process^regulation of mitotic spindle organization`GO:0001666^biological_process^response to hypoxia	GO:0034451^cellular_component^centriolar satellite`GO:0005813^cellular_component^centrosome`GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0072686^cellular_component^mitotic spindle`GO:0000922^cellular_component^spindle pole`GO:0019904^molecular_function^protein domain specific binding`GO:0030953^biological_process^astral microtubule organization`GO:0051301^biological_process^cell division`GO:0008283^biological_process^cell population proliferation`GO:0021987^biological_process^cerebral cortex development`GO:0042994^biological_process^cytoplasmic sequestering of transcription factor`GO:0030097^biological_process^hemopoiesis`GO:0022027^biological_process^interkinetic nuclear migration`GO:0007091^biological_process^metaphase/anaphase transition of mitotic cell cycle`GO:0000226^biological_process^microtubule cytoskeleton organization`GO:1902850^biological_process^microtubule cytoskeleton organization involved in mitosis`GO:0007052^biological_process^mitotic spindle organization`GO:0022008^biological_process^neurogenesis`GO:0051726^biological_process^regulation of cell cycle`GO:0032886^biological_process^regulation of microtubule-based process`GO:0060236^biological_process^regulation of mitotic spindle organization`GO:0001666^biological_process^response to hypoxia	.	RPACG00000019904.1	SUBFAMILY NOT NAMED	
